cik,ticker,company_name,period_end,fiscal_year,fiscal_quarter,revenue,cogs,gross_profit,gross_margin,operating_income,operating_margin,rd_expense,rd_intensity,sga_expense,sga_intensity,data_source,replicability_score,text_source,post,post_x_replicability,ln_revenue
78749,AGYS,AGILYSYS INC,2020-12-31,2020,4,36675000,12479000.0,24196000.0,0.6597,-1811000.0,-0.0494,12376000.0,0.3375,26007000.0,0.7091,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,0,0.0,17.41760588199332
78749,AGYS,AGILYSYS INC,2021-06-30,2021,2,38725000,13858000.0,24867000.0,0.6421,2041000.0,0.0527,11485000.0,0.2966,22826000.0,0.5894,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,0,0.0,17.471995944267206
78749,AGYS,AGILYSYS INC,2021-09-30,2021,3,37892000,13637000.0,24255000.0,0.6401,1120000.0,0.0296,11379000.0,0.3003,23135000.0,0.6106,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,0,0.0,17.450250565977562
78749,AGYS,AGILYSYS INC,2021-12-31,2021,4,39460000,14744000.0,24716000.0,0.6264,1612000.0,0.0409,11210000.0,0.2841,23104000.0,0.5855,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,0,0.0,17.49079805855874
78749,AGYS,AGILYSYS INC,2022-06-30,2022,2,47506000,19011000.0,28495000.0,0.5998,3033000.0,0.0638,11556000.0,0.2433,25462000.0,0.536,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,0,0.0,17.676366576817177
78749,AGYS,AGILYSYS INC,2022-09-30,2022,3,47742000,18377000.0,29365000.0,0.6151,2927000.0,0.0613,12577000.0,0.2634,26438000.0,0.5538,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,0,0.0,17.681322071587726
78749,AGYS,AGILYSYS INC,2022-12-31,2022,4,49920000,19144000.0,30776000.0,0.6165,3482000.0,0.0698,12416000.0,0.2487,27294000.0,0.5468,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,17.725932282025447
78749,AGYS,AGILYSYS INC,2023-06-30,2023,2,56059000,23002000.0,33057000.0,0.5897,958000.0,0.0171,13321000.0,0.2376,32099000.0,0.5726,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,17.841915265511137
78749,AGYS,AGILYSYS INC,2023-09-30,2023,3,58616000,23520000.0,35096000.0,0.5987,3562000.0,0.0608,14583000.0,0.2488,31534000.0,0.538,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,17.886518254821937
78749,AGYS,AGILYSYS INC,2023-12-31,2023,4,60566000,22742000.0,37824000.0,0.6245,7751000.0,0.128,14551000.0,0.2403,30073000.0,0.4965,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,17.91924423748306
78749,AGYS,AGILYSYS INC,2024-06-30,2024,2,63512000,23644000.0,39868000.0,0.6277,5747000.0,0.0905,14720000.0,0.2318,34121000.0,0.5372,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,17.966739422387086
78749,AGYS,AGILYSYS INC,2024-09-30,2024,3,68279000,25065000.0,43214000.0,0.6329,4126000.0,0.0604,16172000.0,0.2369,39088000.0,0.5725,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,18.03911281020623
78749,AGYS,AGILYSYS INC,2024-12-31,2024,4,69561000,25706000.0,43855000.0,0.6305,7410000.0,0.1065,14971000.0,0.2152,36445000.0,0.5239,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,18.057714623425227
78749,AGYS,AGILYSYS INC,2025-06-30,2025,2,76675000,29381000.0,47294000.0,0.6168,4521000.0,0.059,17454000.0,0.2276,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,18.155086267964588
78749,AGYS,AGILYSYS INC,2025-09-30,2025,3,79299000,30332000.0,48967000.0,0.6175,14147000.0,0.1784,17825000.0,0.2248,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,18.188736076185087
78749,AGYS,AGILYSYS INC,2025-12-31,2025,4,80390000,30148000.0,50242000.0,0.625,11732000.0,0.1459,18926000.0,0.2354,,,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3274,wayback,1,0.3274,18.202400348304142
1577526,AI,"C3.ai, Inc.",2020-01-31,2019,4,41283000,10931000.0,30352000.0,0.7352,-10432000.0,-0.2527,12331000.0,0.2987,5291000.0,0.1282,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.535961350915528
1577526,AI,"C3.ai, Inc.",2020-07-31,2020,2,40483000,10499000.0,29984000.0,0.7407,-3325000.0,-0.0821,13264000.0,0.3276,5687000.0,0.1405,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.51639269086936
1577526,AI,"C3.ai, Inc.",2020-10-31,2020,3,41341000,10081000.0,31260000.0,0.7562,-14524000.0,-0.3513,16134000.0,0.3903,7562000.0,0.1829,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.537365301572162
1577526,AI,"C3.ai, Inc.",2021-01-31,2020,4,49109000,12226000.0,36883000.0,0.751,-18499000.0,-0.3767,18748000.0,0.3818,8184000.0,0.1666,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.709552875356472
1577526,AI,"C3.ai, Inc.",2021-07-31,2021,2,52406000,13025000.0,39381000.0,0.7515,-36517000.0,-0.6968,26712000.0,0.5097,12364000.0,0.2359,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.774531646553005
1577526,AI,"C3.ai, Inc.",2021-10-31,2021,3,58263000,15971000.0,42292000.0,0.7259,-55676000.0,-0.9556,36523000.0,0.6269,15279000.0,0.2622,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.8804778014757
1577526,AI,"C3.ai, Inc.",2022-01-31,2021,4,69773000,17354000.0,52419000.0,0.7513,-47406000.0,-0.6794,40931000.0,0.5866,15748000.0,0.2257,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,18.060757673414404
1577526,AI,"C3.ai, Inc.",2022-07-31,2022,2,65308000,18406000.0,46902000.0,0.7182,-73209000.0,-1.121,55877000.0,0.8556,21247000.0,0.3253,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.99462509822819
1577526,AI,"C3.ai, Inc.",2022-10-31,2022,3,62408000,20752000.0,41656000.0,0.6675,-71966000.0,-1.1532,50051000.0,0.802,18635000.0,0.2986,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,0,0.0,17.949204030250286
1577526,AI,"C3.ai, Inc.",2023-01-31,2022,4,66669000,22271000.0,44398000.0,0.6659,-72038000.0,-1.0805,55051000.0,0.8257,17888000.0,0.2683,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.015250635231716
1577526,AI,"C3.ai, Inc.",2023-07-31,2023,2,72362000,31813000.0,40549000.0,0.5604,-74093000.0,-1.0239,50868000.0,0.703,19889000.0,0.2749,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.097191857689282
1577526,AI,"C3.ai, Inc.",2023-10-31,2023,3,73229000,32116000.0,41113000.0,0.5614,-79396000.0,-1.0842,50399000.0,0.6882,20215000.0,0.2761,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.109102075338388
1577526,AI,"C3.ai, Inc.",2024-01-31,2023,4,78401000,33114000.0,45287000.0,0.5776,-82546000.0,-1.0529,49480000.0,0.6311,21213000.0,0.2706,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.17734724034133
1577526,AI,"C3.ai, Inc.",2024-07-31,2024,2,87213000,35047000.0,52166000.0,0.5981,-72586000.0,-0.8323,52927000.0,0.6069,19700000.0,0.2259,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.283863960336312
1577526,AI,"C3.ai, Inc.",2024-10-31,2024,3,94338000,36498000.0,57840000.0,0.6131,-75288000.0,-0.7981,55715000.0,0.5906,21770000.0,0.2308,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.362394635680467
1577526,AI,"C3.ai, Inc.",2025-01-31,2024,4,98782000,40435000.0,58347000.0,0.5907,-87585000.0,-0.8866,59356000.0,0.6009,25375000.0,0.2569,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.40842595988535
1577526,AI,"C3.ai, Inc.",2025-07-31,2025,2,70261000,43817000.0,26444000.0,0.3764,-124819000.0,-1.7765,64651000.0,0.9202,24099000.0,0.343,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.067727437550086
1577526,AI,"C3.ai, Inc.",2025-10-31,2025,3,75147000,44767000.0,30380000.0,0.4043,-112113000.0,-1.4919,58352000.0,0.7765,25804000.0,0.3434,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfRevenue; OperatingIncomeLoss,0.2584,wayback,1,0.2584,18.134956753206747
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2020-03-31,2020,1,23210000,11902000.0,11308000.0,0.4872,-10179000.0,-0.4386,9689000.0,0.4174,7158000.0,0.3084,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,16.96009377825062
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2020-06-30,2020,2,26666000,13236000.0,13430000.0,0.5036,-7110000.0,-0.2666,9780000.0,0.3668,6850000.0,0.2569,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.09889990365754
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2020-09-30,2020,3,28941000,13776000.0,15165000.0,0.524,-6590000.0,-0.2277,9898000.0,0.342,7859000.0,0.2716,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.1807698328208
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2021-03-31,2021,1,33262000,15497000.0,17765000.0,0.5341,-8939000.0,-0.2687,10913000.0,0.3281,10385000.0,0.3122,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.319926162212223
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2021-06-30,2021,2,36701000,16180000.0,20521000.0,0.5591,-9813000.0,-0.2674,12107000.0,0.3299,12185000.0,0.332,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.418314560609982
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2021-09-30,2021,3,39761000,17387000.0,22374000.0,0.5627,-11142000.0,-0.2802,12877000.0,0.3239,12415000.0,0.3122,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.4983970903418
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2022-03-31,2022,1,44790000,19980000.0,24810000.0,0.5539,-13006000.0,-0.2904,14156000.0,0.3161,17046000.0,0.3806,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.617495458183484
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2022-06-30,2022,2,50530000,23257000.0,27273000.0,0.5397,-19384000.0,-0.3836,16595000.0,0.3284,18731000.0,0.3707,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.738077777268092
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2022-09-30,2022,3,53412000,25844000.0,27568000.0,0.5161,-19819000.0,-0.3711,18222000.0,0.3412,18337000.0,0.3433,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,0,0.0,17.79354599778599
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2023-03-31,2023,1,59996000,27858000.0,32138000.0,0.5357,-16946000.0,-0.2825,20549000.0,0.3425,17111000.0,0.2852,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,17.909788451297388
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2023-06-30,2023,2,65763000,30289000.0,35474000.0,0.5394,-17873000.0,-0.2718,20866000.0,0.3173,18207000.0,0.2769,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.001567928109573
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2023-09-30,2023,3,67703000,31153000.0,36550000.0,0.5399,-15787000.0,-0.2332,21755000.0,0.3213,18290000.0,0.2702,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.03064105004694
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2024-03-31,2024,1,76127000,32095000.0,44032000.0,0.5784,-12365000.0,-0.1624,22820000.0,0.2998,19315000.0,0.2537,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.147913556227213
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2024-06-30,2024,2,82160000,33389000.0,48771000.0,0.5936,-13207000.0,-0.1607,23909000.0,0.291,20612000.0,0.2509,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.224179123584577
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2024-09-30,2024,3,85906000,35289000.0,50617000.0,0.5892,-10428000.0,-0.1214,24133000.0,0.2809,22147000.0,0.2578,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.268764233176412
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2025-03-31,2025,1,97835000,40075000.0,57760000.0,0.5904,-15396000.0,-0.1574,26885000.0,0.2748,23771000.0,0.243,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.398792944194337
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2025-06-30,2025,2,112059000,46441000.0,65618000.0,0.5856,-15863000.0,-0.1416,30231000.0,0.2698,26039000.0,0.2324,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.53453607627077
1529274,ALKT,"ALKAMI TECHNOLOGY, INC.",2025-09-30,2025,3,112954000,48812000.0,64142000.0,0.5679,-12881000.0,-0.114,30091000.0,0.2664,25642000.0,0.227,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3208,10k_fallback,1,0.3208,18.542491214151184
1433195,APPF,APPFOLIO INC,2019-03-31,2019,1,57091000,24181000.0,32910000.0,0.5764,-58000.0,-0.001,8481000.0,0.1486,8192000.0,0.1435,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,17.860157043989524
1433195,APPF,APPFOLIO INC,2019-06-30,2019,2,63624000,25128000.0,38496000.0,0.6051,2296000.0,0.0361,9339000.0,0.1468,8214000.0,0.1291,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,17.968501315619108
1433195,APPF,APPFOLIO INC,2019-09-30,2019,3,67935000,25930000.0,42005000.0,0.6183,4134000.0,0.0609,10602000.0,0.1561,8955000.0,0.1318,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.03406192364056
1433195,APPF,APPFOLIO INC,2020-03-31,2020,1,72495000,28961000.0,43534000.0,0.6005,2830000.0,0.039,11212000.0,0.1547,8572000.0,0.1182,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.09902815192943
1433195,APPF,APPFOLIO INC,2020-06-30,2020,2,81043000,27411000.0,53632000.0,0.6618,6345000.0,0.0783,12128000.0,0.1496,14785000.0,0.1824,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.210490435975693
1433195,APPF,APPFOLIO INC,2020-09-30,2020,3,84086000,32752000.0,51334000.0,0.6105,3360000.0,0.04,13454000.0,0.16,12946000.0,0.154,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.247350642595865
1433195,APPF,APPFOLIO INC,2021-03-31,2021,1,78921000,33298000.0,45623000.0,0.5781,-5669000.0,-0.0718,14383000.0,0.1822,13361000.0,0.1693,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.18395791009771
1433195,APPF,APPFOLIO INC,2021-06-30,2021,2,89040000,32819000.0,56221000.0,0.6314,1146000.0,0.0129,15506000.0,0.1741,14206000.0,0.1595,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.304596264931565
1433195,APPF,APPFOLIO INC,2021-09-30,2021,3,95809000,38730000.0,57079000.0,0.5958,-13000.0,-0.0001,16500000.0,0.1722,13404000.0,0.1399,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.377867184248718
1433195,APPF,APPFOLIO INC,2022-03-31,2022,1,105296000,,,,-14669000.0,-0.1393,24320000.0,0.231,18964000.0,0.1801,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.47228598967804
1433195,APPF,APPFOLIO INC,2022-06-30,2022,2,117450000,,,,-29930000.0,-0.2548,26687000.0,0.2272,37947000.0,0.3231,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.581523269069194
1433195,APPF,APPFOLIO INC,2022-09-30,2022,3,125079000,,,,-7819000.0,-0.0625,28959000.0,0.2315,19347000.0,0.1547,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,0,0.0,18.64445609563868
1433195,APPF,APPFOLIO INC,2023-03-31,2023,1,136100000,,,,-26530000.0,-0.1949,37662000.0,0.2767,31691000.0,0.2329,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,18.728900467621695
1433195,APPF,APPFOLIO INC,2023-06-30,2023,2,147075000,,,,-679000.0,-0.0046,37263000.0,0.2534,18819000.0,0.128,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,18.806453218714793
1433195,APPF,APPFOLIO INC,2023-09-30,2023,3,165440000,,,,-67000.0,-0.0004,41592000.0,0.2514,23907000.0,0.1445,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,18.924119149284337
1433195,APPF,APPFOLIO INC,2024-03-31,2024,1,187430000,,,,34090000.0,0.1819,37895000.0,0.2022,21132000.0,0.1127,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,19.04891600033517
1433195,APPF,APPFOLIO INC,2024-06-30,2024,2,197375000,,,,36028000.0,0.1825,39522000.0,0.2002,20254000.0,0.1026,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,19.10061603054008
1433195,APPF,APPFOLIO INC,2024-09-30,2024,3,205733000,,,,42568000.0,0.2069,40662000.0,0.1976,21139000.0,0.1027,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,19.14208976956351
1433195,APPF,APPFOLIO INC,2025-03-31,2025,1,217702000,,,,33783000.0,0.1552,43758000.0,0.201,23351000.0,0.1073,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,19.1986377131171
1433195,APPF,APPFOLIO INC,2025-06-30,2025,2,235575000,,,,40512000.0,0.172,46674000.0,0.1981,21936000.0,0.0931,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,19.277539892057096
1433195,APPF,APPFOLIO INC,2025-09-30,2025,3,249353000,,,,35046000.0,0.1405,54037000.0,0.2167,27446000.0,0.1101,RevenueFromContractWithCustomerExcludingAssessedTax; OperatingIncomeLoss,0.4107,wayback,1,0.4107,19.334380121165363
1441683,APPN,APPIAN CORP,2019-03-31,2019,1,60304000,24066000.0,36238000.0,0.6009,-15325000.0,-0.2541,13956000.0,0.2314,9016000.0,0.1495,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,17.914908994489053
1441683,APPN,APPIAN CORP,2019-06-30,2019,2,65275000,23051000.0,42224000.0,0.6469,-9794000.0,-0.15,12765000.0,0.1956,9261000.0,0.1419,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,17.994119672549466
1441683,APPN,APPIAN CORP,2019-09-30,2019,3,66155000,23951000.0,42204000.0,0.638,-12287000.0,-0.1857,15697000.0,0.2373,11191000.0,0.1692,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,18.007511031458648
1441683,APPN,APPIAN CORP,2019-12-31,2019,4,68618000,22773000.0,45845000.0,0.6681,-13062000.0,-0.1904,15625000.0,0.2277,12028000.0,0.1753,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,18.044065448948256
1441683,APPN,APPIAN CORP,2020-03-31,2020,1,78864000,24119000.0,54745000.0,0.6942,-8606000.0,-0.1091,16038000.0,0.2034,13141000.0,0.1666,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,18.183235407927295
1441683,APPN,APPIAN CORP,2020-06-30,2020,2,66775000,21156000.0,45619000.0,0.6832,-12095000.0,-0.1811,17178000.0,0.2573,11450000.0,0.1715,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,18.016839316960297
1441683,APPN,APPIAN CORP,2020-09-30,2020,3,77304000,21551000.0,55753000.0,0.7212,-7515000.0,-0.0972,18150000.0,0.2348,13485000.0,0.1744,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,18.16325625866128
1441683,APPN,APPIAN CORP,2021-03-31,2021,1,88855000,23529000.0,65326000.0,0.7352,-10490000.0,-0.1181,20690000.0,0.2329,19142000.0,0.2154,RevenueFromContractWithCustomerExcludingAssessedTax; CostOfGoodsAndServicesSold; OperatingIncomeLoss,0.3909,wayback,0,0.0,18.302516385601724
